URL,RepoName,File,Module,LOC,MissingDefault,InconsistentNaming,ComplexExpression,DuplicateEntity,MisplacedAttribute,ImproperAlignment,InvalidProperty,IncompleteTasks,DeprecatedStatement,ImproperQuoteUsage,LongStatement,IncompleteConditional,UnguardedVariable
https://github.com/jorritfolmer/puppet-splunk,puppet-splunk,C:\Users\chems\Puppeteer/repositories/jorritfolmer/puppet-splunk\manifests\installed.pp,C:\Users\chems\Puppeteer/repositories/jorritfolmer/puppet-splunk\manifests,78,0,0,0,0,0,0,0,0,0,0,0,2,0
https://github.com/jorritfolmer/puppet-splunk,puppet-splunk,C:\Users\chems\Puppeteer/repositories/jorritfolmer/puppet-splunk\manifests\mgmtport.pp,C:\Users\chems\Puppeteer/repositories/jorritfolmer/puppet-splunk\manifests,62,0,0,0,0,0,0,0,0,0,0,0,3,0
https://github.com/jorritfolmer/puppet-splunk,puppet-splunk,C:\Users\chems\Puppeteer/repositories/jorritfolmer/puppet-splunk\manifests\outputs.pp,C:\Users\chems\Puppeteer/repositories/jorritfolmer/puppet-splunk\manifests,56,0,0,0,0,0,0,0,0,0,0,0,4,0
https://github.com/jvaubourg/puppetlabs-nginxpack,puppetlabs-nginxpack,C:\Users\chems\Puppeteer/repositories/jvaubourg/puppetlabs-nginxpack\manifests\ssl\certificate.pp,C:\Users\chems\Puppeteer/repositories/jvaubourg/puppetlabs-nginxpack\manifests,147,0,0,36,0,0,0,0,0,0,0,0,6,0
https://github.com/jvaubourg/puppetlabs-nginxpack,puppetlabs-nginxpack,C:\Users\chems\Puppeteer/repositories/jvaubourg/puppetlabs-nginxpack\manifests\vhost\basic.pp,C:\Users\chems\Puppeteer/repositories/jvaubourg/puppetlabs-nginxpack\manifests,1038,0,0,21,0,0,0,0,0,0,0,0,0,0
https://github.com/jvaubourg/puppetlabs-nginxpack,puppetlabs-nginxpack,C:\Users\chems\Puppeteer/repositories/jvaubourg/puppetlabs-nginxpack\manifests\vhost\proxy.pp,C:\Users\chems\Puppeteer/repositories/jvaubourg/puppetlabs-nginxpack\manifests,524,0,0,34,0,0,0,0,0,0,0,0,0,0
https://github.com/jvaubourg/puppetlabs-nginxpack,puppetlabs-nginxpack,C:\Users\chems\Puppeteer/repositories/jvaubourg/puppetlabs-nginxpack\manifests\vhost\redirection.pp,C:\Users\chems\Puppeteer/repositories/jvaubourg/puppetlabs-nginxpack\manifests,154,0,0,23,0,0,0,0,0,0,0,0,0,0
https://github.com/kakwa/puppet-samba,puppet-samba,C:\Users\chems\Puppeteer/repositories/kakwa/puppet-samba\manifests\dc.pp,C:\Users\chems\Puppeteer/repositories/kakwa/puppet-samba\manifests,335,0,0,0,0,0,0,0,0,0,0,0,1,0
https://github.com/kakwa/puppet-samba,puppet-samba,C:\Users\chems\Puppeteer/repositories/kakwa/puppet-samba\manifests\idmap.pp,C:\Users\chems\Puppeteer/repositories/kakwa/puppet-samba\manifests,130,0,0,0,0,0,0,0,0,0,0,0,2,0
https://github.com/kakwa/puppet-samba,puppet-samba,C:\Users\chems\Puppeteer/repositories/kakwa/puppet-samba\manifests\params.pp,C:\Users\chems\Puppeteer/repositories/kakwa/puppet-samba\manifests,86,0,0,0,0,0,0,0,0,0,0,0,3,0
https://github.com/kakwa/puppet-samba,puppet-samba,C:\Users\chems\Puppeteer/repositories/kakwa/puppet-samba\manifests\share.pp,C:\Users\chems\Puppeteer/repositories/kakwa/puppet-samba\manifests,58,0,0,0,0,0,0,0,0,0,0,0,4,0
https://github.com/lvicainne/puppet-opendkim,puppet-opendkim,C:\Users\chems\Puppeteer/repositories/lvicainne/puppet-opendkim\manifests\user.pp,C:\Users\chems\Puppeteer/repositories/lvicainne/puppet-opendkim\manifests,55,0,0,0,0,0,0,0,0,0,0,0,1,0
https://github.com/mjhas/dovecot,dovecot,C:\Users\chems\Puppeteer/repositories/mjhas/dovecot\manifests\ldap.pp,C:\Users\chems\Puppeteer/repositories/mjhas/dovecot\manifests,49,0,0,0,0,0,0,0,1,0,0,0,0,0
https://github.com/newrelic/newrelic_plugins_puppet,newrelic_plugins_puppet,C:\Users\chems\Puppeteer/repositories/newrelic/newrelic_plugins_puppet\manifests\resource\verify_java.pp,C:\Users\chems\Puppeteer/repositories/newrelic/newrelic_plugins_puppet\manifests,5,0,0,1,0,0,0,0,0,0,0,0,0,0
https://github.com/newrelic/newrelic_plugins_puppet,newrelic_plugins_puppet,C:\Users\chems\Puppeteer/repositories/newrelic/newrelic_plugins_puppet\manifests\resource\verify_ruby.pp,C:\Users\chems\Puppeteer/repositories/newrelic/newrelic_plugins_puppet\manifests,5,0,0,2,0,0,0,0,0,0,0,0,0,0
https://github.com/npwalker/pe_metric_curl_cron_jobs,pe_metric_curl_cron_jobs,C:\Users\chems\Puppeteer/repositories/npwalker/pe_metric_curl_cron_jobs\manifests\puppetdb.pp,C:\Users\chems\Puppeteer/repositories/npwalker/pe_metric_curl_cron_jobs\manifests,177,0,0,0,0,0,0,0,1,0,0,0,0,0
https://github.com/open-io/puppet-openiosds,puppet-openiosds,C:\Users\chems\Puppeteer/repositories/open-io/puppet-openiosds\manifests\namespace.pp,C:\Users\chems\Puppeteer/repositories/open-io/puppet-openiosds\manifests,151,0,0,1,0,0,0,0,0,0,0,0,0,0
https://github.com/open-io/puppet-openiosds,puppet-openiosds,C:\Users\chems\Puppeteer/repositories/open-io/puppet-openiosds\manifests\zookeeper.pp,C:\Users\chems\Puppeteer/repositories/open-io/puppet-openiosds\manifests,350,0,0,2,0,0,0,0,0,0,0,0,3,0
https://github.com/openstack/puppet-openstack-cookiecutter,puppet-openstack-cookiecutter,C:\Users\chems\Puppeteer/repositories/openstack/puppet-openstack-cookiecutter\puppet-{{cookiecutter.project_name}}\manifests\keystone\auth.pp,C:\Users\chems\Puppeteer/repositories/openstack/puppet-openstack-cookiecutter\puppet-{{cookiecutter.project_name}},430,0,0,0,0,0,0,0,55,0,0,0,0,0
https://github.com/pcfens/puppet-filebeat,puppet-filebeat,C:\Users\chems\Puppeteer/repositories/pcfens/puppet-filebeat\manifests\repo.pp,C:\Users\chems\Puppeteer/repositories/pcfens/puppet-filebeat\manifests,66,0,0,0,0,0,0,0,0,1,0,0,0,0
https://github.com/puppetlabs/puppetlabs-patching_as_code,puppetlabs-patching_as_code,C:\Users\chems\Puppeteer/repositories/puppetlabs/puppetlabs-patching_as_code\functions\process_patch_groups.pp,C:\Users\chems\Puppeteer/repositories/puppetlabs/puppetlabs-patching_as_code\functions,166,0,0,0,0,0,0,0,0,0,0,0,3,0
https://github.com/puppetlabs/puppetlabs-patching_as_code,puppetlabs-patching_as_code,C:\Users\chems\Puppeteer/repositories/puppetlabs/puppetlabs-patching_as_code\manifests\init.pp,C:\Users\chems\Puppeteer/repositories/puppetlabs/puppetlabs-patching_as_code\manifests,4136,0,0,33,0,0,0,0,0,0,0,0,3,0
https://github.com/sbitio/puppet-monit,puppet-monit,C:\Users\chems\Puppeteer/repositories/sbitio/puppet-monit\manifests\check\host.pp,C:\Users\chems\Puppeteer/repositories/sbitio/puppet-monit\manifests,76,0,0,1,0,0,0,0,4,0,0,0,0,0
https://github.com/sbitio/puppet-monit,puppet-monit,C:\Users\chems\Puppeteer/repositories/sbitio/puppet-monit\manifests\check\process.pp,C:\Users\chems\Puppeteer/repositories/sbitio/puppet-monit\manifests,54,0,0,1,0,0,0,0,2,0,0,0,1,0
https://github.com/sbitio/puppet-monit,puppet-monit,C:\Users\chems\Puppeteer/repositories/sbitio/puppet-monit\manifests\config.pp,C:\Users\chems\Puppeteer/repositories/sbitio/puppet-monit\manifests,82,0,0,0,0,0,0,0,1,0,0,0,0,0
https://github.com/southalc/podman,podman,C:\Users\chems\Puppeteer/repositories/southalc/podman\manifests\container.pp,C:\Users\chems\Puppeteer/repositories/southalc/podman\manifests,602,0,0,0,0,0,0,0,0,0,0,0,3,0
https://github.com/southalc/podman,podman,C:\Users\chems\Puppeteer/repositories/southalc/podman\manifests\image.pp,C:\Users\chems\Puppeteer/repositories/southalc/podman\manifests,65,0,0,0,0,0,0,0,0,0,0,0,3,0
https://github.com/southalc/podman,podman,C:\Users\chems\Puppeteer/repositories/southalc/podman\manifests\pod.pp,C:\Users\chems\Puppeteer/repositories/southalc/podman\manifests,66,0,0,0,0,0,0,0,0,0,0,0,4,0
https://github.com/southalc/podman,podman,C:\Users\chems\Puppeteer/repositories/southalc/podman\manifests\volume.pp,C:\Users\chems\Puppeteer/repositories/southalc/podman\manifests,62,0,0,0,0,0,0,0,0,0,0,0,5,0
https://github.com/thias/puppet-bind,puppet-bind,C:\Users\chems\Puppeteer/repositories/thias/puppet-bind\manifests\server\file.pp,C:\Users\chems\Puppeteer/repositories/thias/puppet-bind\manifests,52,0,0,0,0,0,0,0,0,0,0,0,1,0
https://github.com/tohuwabohu/puppet-duplicity,puppet-duplicity,C:\Users\chems\Puppeteer/repositories/tohuwabohu/puppet-duplicity\manifests\profile.pp,C:\Users\chems\Puppeteer/repositories/tohuwabohu/puppet-duplicity\manifests,240,0,0,1,0,0,0,0,0,0,0,0,0,0
https://github.com/trulabs/puppet-asterisk,puppet-asterisk,C:\Users\chems\Puppeteer/repositories/trulabs/puppet-asterisk\manifests\config.pp,C:\Users\chems\Puppeteer/repositories/trulabs/puppet-asterisk\manifests,318,0,0,0,0,0,0,0,3,0,0,0,0,0
https://github.com/tylerwalts/puppet-jdk_oracle,puppet-jdk_oracle,C:\Users\chems\Puppeteer/repositories/tylerwalts/puppet-jdk_oracle\manifests\install.pp,C:\Users\chems\Puppeteer/repositories/tylerwalts/puppet-jdk_oracle\manifests,831,0,0,3,0,0,0,0,0,0,0,0,3,0
https://github.com/voxpupuli/puppet-bareos,puppet-bareos,C:\Users\chems\Puppeteer/repositories/voxpupuli/puppet-bareos\manifests\repository.pp,C:\Users\chems\Puppeteer/repositories/voxpupuli/puppet-bareos\manifests,136,0,0,0,0,0,0,0,0,0,0,0,1,0
https://github.com/voxpupuli/puppet-kafka,puppet-kafka,C:\Users\chems\Puppeteer/repositories/voxpupuli/puppet-kafka\manifests\init.pp,C:\Users\chems\Puppeteer/repositories/voxpupuli/puppet-kafka\manifests,140,0,0,1,0,0,0,0,0,0,0,0,0,0
https://github.com/voxpupuli/puppet-kafka,puppet-kafka,C:\Users\chems\Puppeteer/repositories/voxpupuli/puppet-kafka\manifests\topic.pp,C:\Users\chems\Puppeteer/repositories/voxpupuli/puppet-kafka\manifests,35,0,0,2,0,0,0,0,0,0,0,0,0,0
https://github.com/voxpupuli/puppet-smokeping,puppet-smokeping,C:\Users\chems\Puppeteer/repositories/voxpupuli/puppet-smokeping\manifests\config.pp,C:\Users\chems\Puppeteer/repositories/voxpupuli/puppet-smokeping\manifests,154,0,0,0,0,0,0,0,1,0,0,0,0,0
https://github.com/voxpupuli/puppet-zabbix,puppet-zabbix,C:\Users\chems\Puppeteer/repositories/voxpupuli/puppet-zabbix\manifests\agent.pp,C:\Users\chems\Puppeteer/repositories/voxpupuli/puppet-zabbix\manifests,520,0,0,3,0,0,0,0,0,4,0,0,0,0
https://github.com/voxpupuli/puppet-zabbix,puppet-zabbix,C:\Users\chems\Puppeteer/repositories/voxpupuli/puppet-zabbix\manifests\database.pp,C:\Users\chems\Puppeteer/repositories/voxpupuli/puppet-zabbix\manifests,138,0,0,3,0,0,0,0,0,2,0,0,0,0
https://github.com/voxpupuli/puppet-zabbix,puppet-zabbix,C:\Users\chems\Puppeteer/repositories/voxpupuli/puppet-zabbix\manifests\database\mysql.pp,C:\Users\chems\Puppeteer/repositories/voxpupuli/puppet-zabbix\manifests,160,0,0,3,0,0,0,0,0,3,0,0,4,0
https://github.com/voxpupuli/puppet-zabbix,puppet-zabbix,C:\Users\chems\Puppeteer/repositories/voxpupuli/puppet-zabbix\manifests\database\postgresql.pp,C:\Users\chems\Puppeteer/repositories/voxpupuli/puppet-zabbix\manifests,297,0,0,6,0,0,0,0,0,6,0,0,11,0
https://github.com/voxpupuli/puppet-zabbix,puppet-zabbix,C:\Users\chems\Puppeteer/repositories/voxpupuli/puppet-zabbix\manifests\params.pp,C:\Users\chems\Puppeteer/repositories/voxpupuli/puppet-zabbix\manifests,509,0,0,3,0,0,0,0,0,2,0,0,1,0
https://github.com/voxpupuli/puppet-zabbix,puppet-zabbix,C:\Users\chems\Puppeteer/repositories/voxpupuli/puppet-zabbix\manifests\proxy.pp,C:\Users\chems\Puppeteer/repositories/voxpupuli/puppet-zabbix\manifests,332,0,0,3,0,0,0,0,0,2,0,0,2,0
https://github.com/voxpupuli/puppet-zabbix,puppet-zabbix,C:\Users\chems\Puppeteer/repositories/voxpupuli/puppet-zabbix\manifests\startup.pp,C:\Users\chems\Puppeteer/repositories/voxpupuli/puppet-zabbix\manifests,62,0,0,3,0,0,0,0,0,2,0,0,3,0
https://github.com/wazuh/ossec-puppet,ossec-puppet,C:\Users\chems\Puppeteer/repositories/wazuh/ossec-puppet\manifests\client.pp,C:\Users\chems\Puppeteer/repositories/wazuh/ossec-puppet\manifests,192,0,0,0,0,0,0,0,1,0,0,0,1,0
https://github.com/wazuh/ossec-puppet,ossec-puppet,C:\Users\chems\Puppeteer/repositories/wazuh/ossec-puppet\manifests\repo.pp,C:\Users\chems\Puppeteer/repositories/wazuh/ossec-puppet\manifests,106,0,0,0,0,0,0,0,1,0,0,0,2,0
https://github.com/wazuh/ossec-puppet,ossec-puppet,C:\Users\chems\Puppeteer/repositories/wazuh/ossec-puppet\manifests\server.pp,C:\Users\chems\Puppeteer/repositories/wazuh/ossec-puppet\manifests,199,0,0,0,0,0,0,0,1,0,0,0,0,0
https://github.com/whefter/puppet-syncthing,puppet-syncthing,C:\Users\chems\Puppeteer/repositories/whefter/puppet-syncthing\manifests\instance_service.pp,C:\Users\chems\Puppeteer/repositories/whefter/puppet-syncthing\manifests,348,0,0,0,0,0,0,0,0,0,0,0,3,0
https://github.com/whefter/puppet-syncthing,puppet-syncthing,C:\Users\chems\Puppeteer/repositories/whefter/puppet-syncthing\manifests\params.pp,C:\Users\chems\Puppeteer/repositories/whefter/puppet-syncthing\manifests,112,0,0,0,0,0,0,0,0,0,0,0,7,0
https://github.com/wso2/aws-apim,aws-apim,C:\Users\chems\Puppeteer/repositories/wso2/aws-apim\pattern-1\puppet\apim_common\manifests\init.pp,C:\Users\chems\Puppeteer/repositories/wso2/aws-apim\pattern-1,272,0,0,0,0,0,0,0,0,0,0,0,3,0
https://github.com/wso2/aws-apim,aws-apim,C:\Users\chems\Puppeteer/repositories/wso2/aws-apim\pattern-1\puppet\apim_common\manifests\params.pp,C:\Users\chems\Puppeteer/repositories/wso2/aws-apim\pattern-1,408,0,0,0,0,0,0,0,0,0,0,0,7,0
https://github.com/xneelo/hetzner-roundcube,hetzner-roundcube,C:\Users\chems\Puppeteer/repositories/xneelo/hetzner-roundcube\manifests\database\postgresql.pp,C:\Users\chems\Puppeteer/repositories/xneelo/hetzner-roundcube\manifests,49,0,0,0,0,0,0,0,2,0,0,0,0,0
https://github.com/xneelo/hetzner-roundcube,hetzner-roundcube,C:\Users\chems\Puppeteer/repositories/xneelo/hetzner-roundcube\manifests\roundcubeweb.pp,C:\Users\chems\Puppeteer/repositories/xneelo/hetzner-roundcube\manifests,87,0,0,0,0,0,0,0,1,0,0,0,0,0
https://github.com/yankcrime/datacentred-ldap,datacentred-ldap,C:\Users\chems\Puppeteer/repositories/yankcrime/datacentred-ldap\manifests\server.pp,C:\Users\chems\Puppeteer/repositories/yankcrime/datacentred-ldap\manifests,804,0,0,0,0,0,0,0,0,6,0,0,0,0
https://github.com/zend-patterns/ZendServerPuppet,ZendServerPuppet,C:\Users\chems\Puppeteer/repositories/zend-patterns/ZendServerPuppet\manifests\application\update.pp,C:\Users\chems\Puppeteer/repositories/zend-patterns/ZendServerPuppet\manifests,17,0,0,0,0,0,0,0,7,0,0,0,0,0
https://github.com/zend-patterns/ZendServerPuppet,ZendServerPuppet,C:\Users\chems\Puppeteer/repositories/zend-patterns/ZendServerPuppet\manifests\directive.pp,C:\Users\chems\Puppeteer/repositories/zend-patterns/ZendServerPuppet\manifests,38,0,0,0,0,0,0,0,3,0,0,0,0,0
https://github.com/zend-patterns/ZendServerPuppet,ZendServerPuppet,C:\Users\chems\Puppeteer/repositories/zend-patterns/ZendServerPuppet\manifests\install.pp,C:\Users\chems\Puppeteer/repositories/zend-patterns/ZendServerPuppet\manifests,32,0,0,0,0,0,0,0,3,0,0,0,0,0
https://github.com/zend-patterns/ZendServerPuppet,ZendServerPuppet,C:\Users\chems\Puppeteer/repositories/zend-patterns/ZendServerPuppet\manifests\install\debian.pp,C:\Users\chems\Puppeteer/repositories/zend-patterns/ZendServerPuppet\manifests,5,0,0,0,0,0,0,0,10,0,0,0,0,0
https://github.com/zend-patterns/ZendServerPuppet,ZendServerPuppet,C:\Users\chems\Puppeteer/repositories/zend-patterns/ZendServerPuppet\manifests\sdk.pp,C:\Users\chems\Puppeteer/repositories/zend-patterns/ZendServerPuppet\manifests,2,0,0,0,0,0,0,0,4,0,0,0,0,0
https://github.com/zend-patterns/ZendServerPuppet,ZendServerPuppet,C:\Users\chems\Puppeteer/repositories/zend-patterns/ZendServerPuppet\manifests\sdk\command.pp,C:\Users\chems\Puppeteer/repositories/zend-patterns/ZendServerPuppet\manifests,42,0,0,0,0,0,0,0,12,0,0,0,0,0
https://github.com/zend-patterns/ZendServerPuppet,ZendServerPuppet,C:\Users\chems\Puppeteer/repositories/zend-patterns/ZendServerPuppet\manifests\sdk\target.pp,C:\Users\chems\Puppeteer/repositories/zend-patterns/ZendServerPuppet\manifests,24,0,0,0,0,0,0,0,24,0,0,0,0,0
https://github.com/zend-patterns/ZendServerPuppet,ZendServerPuppet,C:\Users\chems\Puppeteer/repositories/zend-patterns/ZendServerPuppet\manifests\zsmanage.pp,C:\Users\chems\Puppeteer/repositories/zend-patterns/ZendServerPuppet\manifests,56,0,0,0,0,0,0,0,28,0,0,0,0,0
